Name,Scenario_One,Scenario_Two,Mean_Break_Year,Mean_Break_Value_%,Peak_Break_Year,Peak_Break_Value_%
South Carolina,rcp85hotter_ssp5,rcp85hotter_ssp3,2035.0,11.11,2035.0,11.14
South Dakota,rcp85hotter_ssp5,rcp85hotter_ssp3,2035.0,11.86,2035.0,11.66
Tennessee,rcp85hotter_ssp5,rcp85hotter_ssp3,2035.0,10.61,2035.0,10.97
Texas,rcp85hotter_ssp5,rcp85hotter_ssp3,2035.0,9.32,2035.0,9.29
Utah,rcp85hotter_ssp5,rcp85hotter_ssp3,2040.0,12.37,2040.0,11.85
Vermont,rcp85hotter_ssp5,rcp85hotter_ssp3,2035.0,13.55,2035.0,13.68
Virginia,rcp85hotter_ssp5,rcp85hotter_ssp3,2035.0,10.79,2035.0,10.93
Washington,rcp85hotter_ssp5,rcp85hotter_ssp3,2040.0,11.7,2040.0,11.62
West Virginia,rcp85hotter_ssp5,rcp85hotter_ssp3,2035.0,11.81,2035.0,11.83
Wisconsin,rcp85hotter_ssp5,rcp85hotter_ssp3,2035.0,8.97,2035.0,8.91
Wyoming,rcp85hotter_ssp5,rcp85hotter_ssp3,2035.0,11.8,2035.0,12.06
Alabama,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
Arizona,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
Arkansas,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
California,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
Colorado,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
Connecticut,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
Delaware,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
District of Columbia,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
Florida,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
Georgia,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
Idaho,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
Illinois,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
Indiana,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
Iowa,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
Kansas,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
Kentucky,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
Louisiana,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
Maine,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
Maryland,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
Massachusetts,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
Michigan,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
Minnesota,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
Mississippi,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
Missouri,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
Montana,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
Nebraska,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
Nevada,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
New Hampshire,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
New Jersey,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
New Mexico,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
New York,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
North Carolina,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
North Dakota,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
Ohio,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
Oklahoma,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
Oregon,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
Pennsylvania,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
Rhode Island,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
South Carolina,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
South Dakota,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
Tennessee,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
Texas,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
Utah,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
Vermont,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
Virginia,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
Washington,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
West Virginia,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
Wisconsin,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
Wyoming,rcp85hotter_ssp3,rcp85cooler_ssp3,,,,
Alabama,rcp85hotter_ssp3,rcp45hotter_ssp3,2065.0,7.99,2055.0,7.59
Arizona,rcp85hotter_ssp3,rcp45hotter_ssp3,2060.0,7.53,2055.0,7.97
Arkansas,rcp85hotter_ssp3,rcp45hotter_ssp3,2065.0,7.95,2055.0,7.95
California,rcp85hotter_ssp3,rcp45hotter_ssp3,2070.0,13.01,2060.0,9.22
Colorado,rcp85hotter_ssp3,rcp45hotter_ssp3,2060.0,8.87,2050.0,7.68
Connecticut,rcp85hotter_ssp3,rcp45hotter_ssp3,,,2060.0,7.5
Delaware,rcp85hotter_ssp3,rcp45hotter_ssp3,2070.0,10.28,2060.0,8.55
District of Columbia,rcp85hotter_ssp3,rcp45hotter_ssp3,2070.0,13.87,2070.0,15.85
Florida,rcp85hotter_ssp3,rcp45hotter_ssp3,2055.0,7.67,2055.0,7.87
Georgia,rcp85hotter_ssp3,rcp45hotter_ssp3,2070.0,12.68,2060.0,7.71
Idaho,rcp85hotter_ssp3,rcp45hotter_ssp3,2060.0,8.4,2055.0,9.01
Illinois,rcp85hotter_ssp3,rcp45hotter_ssp3,2060.0,8.39,2055.0,8.22
Indiana,rcp85hotter_ssp3,rcp45hotter_ssp3,2065.0,8.59,2060.0,8.07
Iowa,rcp85hotter_ssp3,rcp45hotter_ssp3,2055.0,8.32,2050.0,8.32
Kansas,rcp85hotter_ssp3,rcp45hotter_ssp3,2060.0,8.63,2050.0,7.87
Kentucky,rcp85hotter_ssp3,rcp45hotter_ssp3,2065.0,7.62,2060.0,8.02
Louisiana,rcp85hotter_ssp3,rcp45hotter_ssp3,2065.0,8.3,2055.0,8.01
Maine,rcp85hotter_ssp3,rcp45hotter_ssp3,,,2080.0,7.55
Maryland,rcp85hotter_ssp3,rcp45hotter_ssp3,2070.0,9.63,2070.0,11.61
Massachusetts,rcp85hotter_ssp3,rcp45hotter_ssp3,2085.0,8.35,2060.0,7.88
Michigan,rcp85hotter_ssp3,rcp45hotter_ssp3,2075.0,10.1,2065.0,8.3
Minnesota,rcp85hotter_ssp3,rcp45hotter_ssp3,,,2060.0,9.64
Mississippi,rcp85hotter_ssp3,rcp45hotter_ssp3,2065.0,8.57,2055.0,8.26
Missouri,rcp85hotter_ssp3,rcp45hotter_ssp3,2060.0,7.57,2055.0,9.0
Montana,rcp85hotter_ssp3,rcp45hotter_ssp3,2055.0,8.42,2050.0,8.69
Nebraska,rcp85hotter_ssp3,rcp45hotter_ssp3,2055.0,7.75,2050.0,8.73
Nevada,rcp85hotter_ssp3,rcp45hotter_ssp3,2065.0,8.16,2060.0,8.91
New Hampshire,rcp85hotter_ssp3,rcp45hotter_ssp3,,,,
New Jersey,rcp85hotter_ssp3,rcp45hotter_ssp3,2070.0,14.45,2060.0,7.74
New Mexico,rcp85hotter_ssp3,rcp45hotter_ssp3,2060.0,9.42,2050.0,8.24
New York,rcp85hotter_ssp3,rcp45hotter_ssp3,2070.0,9.23,2060.0,8.8
North Carolina,rcp85hotter_ssp3,rcp45hotter_ssp3,2070.0,10.39,2060.0,7.84
North Dakota,rcp85hotter_ssp3,rcp45hotter_ssp3,2090.0,7.51,2050.0,7.65
Ohio,rcp85hotter_ssp3,rcp45hotter_ssp3,2070.0,8.64,2060.0,7.5
Oklahoma,rcp85hotter_ssp3,rcp45hotter_ssp3,2055.0,7.87,2050.0,8.15
Oregon,rcp85hotter_ssp3,rcp45hotter_ssp3,,,2060.0,7.98
Pennsylvania,rcp85hotter_ssp3,rcp45hotter_ssp3,2070.0,10.28,2070.0,12.26
Rhode Island,rcp85hotter_ssp3,rcp45hotter_ssp3,2085.0,10.31,2060.0,8.78
South Carolina,rcp85hotter_ssp3,rcp45hotter_ssp3,2070.0,11.86,2060.0,7.68
South Dakota,rcp85hotter_ssp3,rcp45hotter_ssp3,2055.0,7.92,2050.0,8.58
Tennessee,rcp85hotter_ssp3,rcp45hotter_ssp3,2070.0,9.66,2060.0,8.1
Texas,rcp85hotter_ssp3,rcp45hotter_ssp3,2055.0,7.51,2055.0,9.11
Utah,rcp85hotter_ssp3,rcp45hotter_ssp3,2060.0,8.9,2055.0,8.53
Vermont,rcp85hotter_ssp3,rcp45hotter_ssp3,,,,
Virginia,rcp85hotter_ssp3,rcp45hotter_ssp3,2070.0,9.3,2065.0,7.54
Washington,rcp85hotter_ssp3,rcp45hotter_ssp3,,,,
West Virginia,rcp85hotter_ssp3,rcp45hotter_ssp3,2085.0,8.06,2075.0,10.12
Wisconsin,rcp85hotter_ssp3,rcp45hotter_ssp3,,,2060.0,9.3
Wyoming,rcp85hotter_ssp3,rcp45hotter_ssp3,2055.0,7.78,2050.0,8.08
Alabama,rcp45cooler_ssp5,rcp45cooler_ssp3,2035.0,14.81,2035.0,14.81
Arizona,rcp45cooler_ssp5,rcp45cooler_ssp3,2035.0,12.35,2035.0,14.34
Arkansas,rcp45cooler_ssp5,rcp45cooler_ssp3,2030.0,7.67,2030.0,7.86
California,rcp45cooler_ssp5,rcp45cooler_ssp3,2035.0,9.24,2035.0,9.27
Colorado,rcp45cooler_ssp5,rcp45cooler_ssp3,2035.0,12.13,2035.0,12.69
Connecticut,rcp45cooler_ssp5,rcp45cooler_ssp3,2035.0,11.52,2035.0,11.65
Delaware,rcp45cooler_ssp5,rcp45cooler_ssp3,2035.0,12.48,2035.0,12.49
District of Columbia,rcp45cooler_ssp5,rcp45cooler_ssp3,2035.0,9.71,2035.0,9.73
Florida,rcp45cooler_ssp5,rcp45cooler_ssp3,2035.0,11.21,2035.0,11.11
Georgia,rcp45cooler_ssp5,rcp45cooler_ssp3,2035.0,12.54,2035.0,12.49
Idaho,rcp45cooler_ssp5,rcp45cooler_ssp3,2035.0,12.45,2035.0,14.23
Illinois,rcp45cooler_ssp5,rcp45cooler_ssp3,2035.0,10.05,2035.0,10.46
Indiana,rcp45cooler_ssp5,rcp45cooler_ssp3,2035.0,12.74,2035.0,12.65
Iowa,rcp45cooler_ssp5,rcp45cooler_ssp3,2035.0,12.57,2035.0,12.4
Kansas,rcp45cooler_ssp5,rcp45cooler_ssp3,2035.0,12.51,2035.0,12.17
Kentucky,rcp45cooler_ssp5,rcp45cooler_ssp3,2035.0,14.45,2035.0,14.72
Louisiana,rcp45cooler_ssp5,rcp45cooler_ssp3,2035.0,13.13,2035.0,13.01
Maine,rcp45cooler_ssp5,rcp45cooler_ssp3,2035.0,15.1,2035.0,15.23
Maryland,rcp45cooler_ssp5,rcp45cooler_ssp3,2035.0,10.23,2035.0,10.24
Massachusetts,rcp45cooler_ssp5,rcp45cooler_ssp3,2035.0,10.5,2035.0,10.63
Michigan,rcp45cooler_ssp5,rcp45cooler_ssp3,2035.0,11.45,2035.0,11.37
Minnesota,rcp45cooler_ssp5,rcp45cooler_ssp3,2035.0,10.96,2035.0,10.83
Mississippi,rcp45cooler_ssp5,rcp45cooler_ssp3,2030.0,7.55,2035.0,15.21
Missouri,rcp45cooler_ssp5,rcp45cooler_ssp3,2035.0,12.18,2035.0,12.0
Montana,rcp45cooler_ssp5,rcp45cooler_ssp3,2030.0,7.56,2030.0,7.9
Nebraska,rcp45cooler_ssp5,rcp45cooler_ssp3,2035.0,12.58,2035.0,12.46
Nevada,rcp45cooler_ssp5,rcp45cooler_ssp3,2035.0,11.89,2035.0,13.52
New Hampshire,rcp45cooler_ssp5,rcp45cooler_ssp3,2035.0,13.31,2035.0,13.44
New Jersey,rcp45cooler_ssp5,rcp45cooler_ssp3,2035.0,9.88,2035.0,9.91
New Mexico,rcp45cooler_ssp5,rcp45cooler_ssp3,2035.0,14.07,2035.0,13.97
New York,rcp45cooler_ssp5,rcp45cooler_ssp3,2035.0,10.52,2035.0,10.88
North Carolina,rcp45cooler_ssp5,rcp45cooler_ssp3,2035.0,13.05,2035.0,13.23
North Dakota,rcp45cooler_ssp5,rcp45cooler_ssp3,2035.0,12.99,2035.0,12.89
Ohio,rcp45cooler_ssp5,rcp45cooler_ssp3,2035.0,11.86,2035.0,11.88
Oklahoma,rcp45cooler_ssp5,rcp45cooler_ssp3,2035.0,14.0,2035.0,13.84
Oregon,rcp45cooler_ssp5,rcp45cooler_ssp3,2035.0,10.48,2035.0,10.63
Pennsylvania,rcp45cooler_ssp5,rcp45cooler_ssp3,2035.0,11.54,2035.0,11.56
Rhode Island,rcp45cooler_ssp5,rcp45cooler_ssp3,2035.0,11.29,2035.0,11.42
South Carolina,rcp45cooler_ssp5,rcp45cooler_ssp3,2035.0,13.2,2035.0,13.22
South Dakota,rcp45cooler_ssp5,rcp45cooler_ssp3,2035.0,14.03,2035.0,13.78
Tennessee,rcp45cooler_ssp5,rcp45cooler_ssp3,2035.0,13.31,2035.0,13.65
Texas,rcp45cooler_ssp5,rcp45cooler_ssp3,2035.0,12.41,2035.0,12.38
Utah,rcp45cooler_ssp5,rcp45cooler_ssp3,2035.0,10.58,2035.0,10.0
Vermont,rcp45cooler_ssp5,rcp45cooler_ssp3,2030.0,7.52,2030.0,7.64
Virginia,rcp45cooler_ssp5,rcp45cooler_ssp3,2035.0,12.26,2035.0,12.38
Washington,rcp45cooler_ssp5,rcp45cooler_ssp3,2035.0,9.1,2035.0,9.02
West Virginia,rcp45cooler_ssp5,rcp45cooler_ssp3,2035.0,13.76,2035.0,13.77
Wisconsin,rcp45cooler_ssp5,rcp45cooler_ssp3,2035.0,11.31,2035.0,11.29
Wyoming,rcp45cooler_ssp5,rcp45cooler_ssp3,2035.0,15.86,2030.0,7.57
Alabama,rcp85cooler_ssp5,rcp45cooler_ssp5,,,2090.0,13.14
Arizona,rcp85cooler_ssp5,rcp45cooler_ssp5,,,,
Arkansas,rcp85cooler_ssp5,rcp45cooler_ssp5,,,2080.0,8.76
California,rcp85cooler_ssp5,rcp45cooler_ssp5,,,,
Colorado,rcp85cooler_ssp5,rcp45cooler_ssp5,,,2090.0,7.78
Connecticut,rcp85cooler_ssp5,rcp45cooler_ssp5,,,,
Delaware,rcp85cooler_ssp5,rcp45cooler_ssp5,,,2085.0,8.05
District of Columbia,rcp85cooler_ssp5,rcp45cooler_ssp5,2070.0,7.84,2070.0,9.49
Florida,rcp85cooler_ssp5,rcp45cooler_ssp5,2070.0,8.36,2070.0,9.63
Georgia,rcp85cooler_ssp5,rcp45cooler_ssp5,,,2080.0,8.02
Idaho,rcp85cooler_ssp5,rcp45cooler_ssp5,,,,
Illinois,rcp85cooler_ssp5,rcp45cooler_ssp5,,,,
Indiana,rcp85cooler_ssp5,rcp45cooler_ssp5,,,,
Iowa,rcp85cooler_ssp5,rcp45cooler_ssp5,,,,
Kansas,rcp85cooler_ssp5,rcp45cooler_ssp5,2080.0,9.75,2080.0,12.74
Kentucky,rcp85cooler_ssp5,rcp45cooler_ssp5,,,,
Louisiana,rcp85cooler_ssp5,rcp45cooler_ssp5,,,2075.0,7.79
Maine,rcp85cooler_ssp5,rcp45cooler_ssp5,,,,
Maryland,rcp85cooler_ssp5,rcp45cooler_ssp5,,,2085.0,9.47
Massachusetts,rcp85cooler_ssp5,rcp45cooler_ssp5,,,,
Michigan,rcp85cooler_ssp5,rcp45cooler_ssp5,,,,
Minnesota,rcp85cooler_ssp5,rcp45cooler_ssp5,,,,
Mississippi,rcp85cooler_ssp5,rcp45cooler_ssp5,,,2080.0,9.87
Missouri,rcp85cooler_ssp5,rcp45cooler_ssp5,,,2075.0,7.65
Montana,rcp85cooler_ssp5,rcp45cooler_ssp5,,,,
Nebraska,rcp85cooler_ssp5,rcp45cooler_ssp5,,,2080.0,8.63
Nevada,rcp85cooler_ssp5,rcp45cooler_ssp5,,,,
New Hampshire,rcp85cooler_ssp5,rcp45cooler_ssp5,,,,
New Jersey,rcp85cooler_ssp5,rcp45cooler_ssp5,2085.0,9.37,2070.0,7.89
New Mexico,rcp85cooler_ssp5,rcp45cooler_ssp5,,,,
New York,rcp85cooler_ssp5,rcp45cooler_ssp5,,,2085.0,10.4
North Carolina,rcp85cooler_ssp5,rcp45cooler_ssp5,,,2080.0,8.31
North Dakota,rcp85cooler_ssp5,rcp45cooler_ssp5,,,,
Ohio,rcp85cooler_ssp5,rcp45cooler_ssp5,,,,
Oklahoma,rcp85cooler_ssp5,rcp45cooler_ssp5,2090.0,9.47,2080.0,10.03
Oregon,rcp85cooler_ssp5,rcp45cooler_ssp5,,,,
Pennsylvania,rcp85cooler_ssp5,rcp45cooler_ssp5,,,2085.0,8.51
Rhode Island,rcp85cooler_ssp5,rcp45cooler_ssp5,,,2085.0,8.04
South Carolina,rcp85cooler_ssp5,rcp45cooler_ssp5,,,2080.0,7.93
South Dakota,rcp85cooler_ssp5,rcp45cooler_ssp5,,,,
Tennessee,rcp85cooler_ssp5,rcp45cooler_ssp5,,,2080.0,8.83
Texas,rcp85cooler_ssp5,rcp45cooler_ssp5,,,2085.0,7.73
Utah,rcp85cooler_ssp5,rcp45cooler_ssp5,,,,
Vermont,rcp85cooler_ssp5,rcp45cooler_ssp5,,,,
Virginia,rcp85cooler_ssp5,rcp45cooler_ssp5,,,2075.0,7.75
Washington,rcp85cooler_ssp5,rcp45cooler_ssp5,,,,
West Virginia,rcp85cooler_ssp5,rcp45cooler_ssp5,,,,
Wisconsin,rcp85cooler_ssp5,rcp45cooler_ssp5,,,,
Wyoming,rcp85cooler_ssp5,rcp45cooler_ssp5,,,,
Alabama,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
Arizona,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
Arkansas,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
California,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
Colorado,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
Connecticut,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
Delaware,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
District of Columbia,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
Florida,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
Georgia,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
Idaho,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
Illinois,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
Indiana,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
Iowa,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
Kansas,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
Kentucky,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
Louisiana,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
Maine,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
Maryland,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
Massachusetts,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
Michigan,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
Minnesota,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
Mississippi,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
Missouri,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
Montana,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
Nebraska,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
Nevada,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
New Hampshire,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
New Jersey,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
New Mexico,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
New York,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
North Carolina,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
North Dakota,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
Ohio,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
Oklahoma,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
Oregon,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
Pennsylvania,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
Rhode Island,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
South Carolina,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
South Dakota,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
Tennessee,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
Texas,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
Utah,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
Vermont,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
Virginia,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
Washington,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
West Virginia,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
Wisconsin,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
Wyoming,rcp45hotter_ssp5,rcp45cooler_ssp5,,,,
Alabama,rcp85hotter_ssp5,rcp45hotter_ssp5,2090.0,11.3,2070.0,8.96
Arizona,rcp85hotter_ssp5,rcp45hotter_ssp5,,,2080.0,7.73
Arkansas,rcp85hotter_ssp5,rcp45hotter_ssp5,2080.0,8.58,2075.0,9.14
California,rcp85hotter_ssp5,rcp45hotter_ssp5,,,2070.0,9.31
Colorado,rcp85hotter_ssp5,rcp45hotter_ssp5,,,2080.0,8.21
Connecticut,rcp85hotter_ssp5,rcp45hotter_ssp5,,,2085.0,9.19
Delaware,rcp85hotter_ssp5,rcp45hotter_ssp5,2085.0,8.25,2075.0,11.19
District of Columbia,rcp85hotter_ssp5,rcp45hotter_ssp5,2070.0,11.49,2070.0,13.45
Florida,rcp85hotter_ssp5,rcp45hotter_ssp5,2070.0,11.81,2070.0,12.69
Georgia,rcp85hotter_ssp5,rcp45hotter_ssp5,2075.0,7.66,2070.0,9.75
Idaho,rcp85hotter_ssp5,rcp45hotter_ssp5,,,2090.0,8.46
Illinois,rcp85hotter_ssp5,rcp45hotter_ssp5,,,2075.0,8.58
Indiana,rcp85hotter_ssp5,rcp45hotter_ssp5,2085.0,8.03,2075.0,9.75
Iowa,rcp85hotter_ssp5,rcp45hotter_ssp5,,,2080.0,8.57
Kansas,rcp85hotter_ssp5,rcp45hotter_ssp5,2080.0,13.0,2070.0,10.95
Kentucky,rcp85hotter_ssp5,rcp45hotter_ssp5,,,2080.0,8.66
Louisiana,rcp85hotter_ssp5,rcp45hotter_ssp5,2070.0,7.62,2070.0,9.68
Maine,rcp85hotter_ssp5,rcp45hotter_ssp5,2090.0,7.53,,
Maryland,rcp85hotter_ssp5,rcp45hotter_ssp5,2085.0,9.56,2070.0,7.99
Massachusetts,rcp85hotter_ssp5,rcp45hotter_ssp5,,,2075.0,8.77
Michigan,rcp85hotter_ssp5,rcp45hotter_ssp5,,,,
Minnesota,rcp85hotter_ssp5,rcp45hotter_ssp5,,,,
Mississippi,rcp85hotter_ssp5,rcp45hotter_ssp5,2075.0,7.76,2070.0,9.35
Missouri,rcp85hotter_ssp5,rcp45hotter_ssp5,2080.0,11.86,2070.0,10.81
Montana,rcp85hotter_ssp5,rcp45hotter_ssp5,,,,
Nebraska,rcp85hotter_ssp5,rcp45hotter_ssp5,2080.0,8.94,2070.0,9.38
Nevada,rcp85hotter_ssp5,rcp45hotter_ssp5,,,2090.0,8.0
New Hampshire,rcp85hotter_ssp5,rcp45hotter_ssp5,,,,
